Start Time,End Time,Book,Page #,Song / Activity,BPM,Notes,Duration in Minutes,Day Grouper,Week Grouper
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
